tweet_type,time_posted,content,associated_tweet_id,comments,retweets,likes,views,extraction_date,tweet_id,content_cleaned,content_removed_gare,content_removed_sw,content_cleand_str,word_counts,bigram_counts,trigram_counts,is_problem,date,engagement,label
Normal,2024-08-02 09:14:15,"Des distributions d'eau  sont prévues aujourd'hui dans vos gares #RERA de :
La Défense à 13h et 17h
Châtelet-Les Halles à 18h30
Gare de Lyon à 16h30
Nation à 15h30
Vincennes à 16h
Bussy-Saint-Georges à 13h 
Marne-la-Vallée-Chessy à 15h",,11,3,40,12670,2024-08-04 11:32:27.838091,2387ea54-0020-4949-b493-371ba84a927e,des distributions d eau sont prevues aujourd hui dans vos gares rera de la defense a h et h chatelet les halles a h gare de lyon a h nation a h vincennes a h bussy saint georges a h marne la vallee chessy a h,des distributions d eau sont prevues aujourd hui dans vos gares rera de  a h et h  a h  a h  a h  a h  a h  a h,"['distributions', 'eau', 'prevues', 'aujourd', 'hui', 'gares', 'h', 'h', 'h', 'h', 'h', 'h', 'h', 'h']",distributions eau prevues aujourd hui gares h h h h h h h h,"Counter({'h': 8, 'distributions': 1, 'eau': 1, 'prevues': 1, 'aujourd': 1, 'hui': 1, 'gares': 1})","Counter({('h', 'h'): 7, ('distributions', 'eau'): 1, ('eau', 'prevues'): 1, ('prevues', 'aujourd'): 1, ('aujourd', 'hui'): 1, ('hui', 'gares'): 1, ('gares', 'h'): 1})","Counter({('h', 'h', 'h'): 6, ('distributions', 'eau', 'prevues'): 1, ('eau', 'prevues', 'aujourd'): 1, ('prevues', 'aujourd', 'hui'): 1, ('aujourd', 'hui', 'gares'): 1, ('hui', 'gares', 'h'): 1, ('gares', 'h', 'h'): 1})",False,2024-08-02 09:14:15,0.4262036306235202,
Réponse,2024-08-02 09:14:16,@IDFmobilites,,0,0,3,3160,2024-08-04 11:32:38.915246,2387ea54-0020-4949-b493-371ba84a927e, idfmobilites, idfmobilites,['idfmobilites'],idfmobilites,Counter({'idfmobilites': 1}),Counter(),Counter(),False,2024-08-02 09:14:16,0.0949367088607594,
Réponse,2024-08-02 17:49:45,La distribution s'est bien déroulée dans les gares #RERA,,1,0,3,3762,2024-08-04 11:32:39.295500,2387ea54-0020-4949-b493-371ba84a927e,la distribution s est bien deroulee dans les gares rera,la distribution s est bien deroulee dans les gares rera,"['distribution', 'bien', 'deroulee', 'gares']",distribution bien deroulee gares,"Counter({'distribution': 1, 'bien': 1, 'deroulee': 1, 'gares': 1})","Counter({('distribution', 'bien'): 1, ('bien', 'deroulee'): 1, ('deroulee', 'gares'): 1})","Counter({('distribution', 'bien', 'deroulee'): 1, ('bien', 'deroulee', 'gares'): 1})",False,2024-08-02 17:49:45,0.1063264221158958,
Normal,2024-08-02 07:52:56,Le train actuellement à Cergy-Préfecture et en direction de Boissy-Saint-Léger stationne en raison de personnes sur les voies. #RERA,,3,2,5,4780,2024-08-04 11:32:45.117224,8e452594-8b91-41bd-a29a-8084d527379e,le train actuellement a cergy prefecture et en direction de boissy saint leger stationne en raison de personnes sur les voies rera,le train actuellement a  et en direction de  stationne en raison de personnes sur les voies rera,"['stationne', 'raison', 'personnes', 'voies']",stationne raison personnes voies,"Counter({'stationne': 1, 'raison': 1, 'personnes': 1, 'voies': 1})","Counter({('stationne', 'raison'): 1, ('raison', 'personnes'): 1, ('personnes', 'voies'): 1})","Counter({('stationne', 'raison', 'personnes'): 1, ('raison', 'personnes', 'voies'): 1})",True,2024-08-02 07:52:56,0.209205020920502,sur_voie
Réponse,2024-08-02 07:58:34,Fin de stationnement à Cergy-Préfecture. Le train repart en direction de Boissy-Saint-Léger (personnes sur les voies). #RERA,,1,0,4,3161,2024-08-04 11:32:56.200784,8e452594-8b91-41bd-a29a-8084d527379e,fin de stationnement a cergy prefecture le train repart en direction de boissy saint leger personnes sur les voies rera,fin de stationnement a  le train repart en direction de  personnes sur les voies rera,"['fin', 'stationnement', 'repart', 'personnes', 'voies']",fin stationnement repart personnes voies,"Counter({'fin': 1, 'stationnement': 1, 'repart': 1, 'personnes': 1, 'voies': 1})","Counter({('fin', 'stationnement'): 1, ('stationnement', 'repart'): 1, ('repart', 'personnes'): 1, ('personnes', 'voies'): 1})","Counter({('fin', 'stationnement', 'repart'): 1, ('stationnement', 'repart', 'personnes'): 1, ('repart', 'personnes', 'voies'): 1})",True,2024-08-02 07:58:34,0.1581777918380259,
Normal,2024-08-02 07:27:28,Le train actuellement au Parc Saint - Maur et en direction de La Défense stationne en raison d'un malaise voyageur. #RERA,,1,0,3,6508,2024-08-04 11:32:56.644386,903974b7-8fd3-4c6b-a36e-aab046d06f28,le train actuellement au parc saint maur et en direction de la defense stationne en raison d un malaise voyageur rera,le train actuellement au parc saint maur et en direction de  stationne en raison d un malaise voyageur rera,"['parc', 'saint', 'maur', 'stationne', 'raison', 'malaise', 'voyageur']",parc saint maur stationne raison malaise voyageur,"Counter({'parc': 1, 'saint': 1, 'maur': 1, 'stationne': 1, 'raison': 1, 'malaise': 1, 'voyageur': 1})","Counter({('parc', 'saint'): 1, ('saint', 'maur'): 1, ('maur', 'stationne'): 1, ('stationne', 'raison'): 1, ('raison', 'malaise'): 1, ('malaise', 'voyageur'): 1})","Counter({('parc', 'saint', 'maur'): 1, ('saint', 'maur', 'stationne'): 1, ('maur', 'stationne', 'raison'): 1, ('stationne', 'raison', 'malaise'): 1, ('raison', 'malaise', 'voyageur'): 1})",True,2024-08-02 07:27:28,0.0614628149969268,malaise
Réponse,2024-08-02 07:33:53, Le trafic est perturbé de Boissy-Saint-Léger vers Cergy-Le Haut • Poissy en raison d'un incident d'exploitation à Boissy-Saint-Léger et d'un malaise voyageur au Parc Saint - Maur. #RERA,,1,0,3,5326,2024-08-04 11:33:07.657029,903974b7-8fd3-4c6b-a36e-aab046d06f28, le trafic est perturbe de boissy saint leger vers cergy le haut poissy en raison d un incident d exploitation a boissy saint leger et d un malaise voyageur au parc saint maur rera, le trafic est perturbe de  vers   en raison d un incident d exploitation a  et d un malaise voyageur au parc saint maur rera,"['trafic', 'perturbe', 'raison', 'incident', 'exploitation', 'malaise', 'voyageur', 'parc', 'saint', 'maur']",trafic perturbe raison incident exploitation malaise voyageur parc saint maur,"Counter({'trafic': 1, 'perturbe': 1, 'raison': 1, 'incident': 1, 'exploitation': 1, 'malaise': 1, 'voyageur': 1, 'parc': 1, 'saint': 1, 'maur': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'raison'): 1, ('raison', 'incident'): 1, ('incident', 'exploitation'): 1, ('exploitation', 'malaise'): 1, ('malaise', 'voyageur'): 1, ('voyageur', 'parc'): 1, ('parc', 'saint'): 1, ('saint', 'maur'): 1})","Counter({('trafic', 'perturbe', 'raison'): 1, ('perturbe', 'raison', 'incident'): 1, ('raison', 'incident', 'exploitation'): 1, ('incident', 'exploitation', 'malaise'): 1, ('exploitation', 'malaise', 'voyageur'): 1, ('malaise', 'voyageur', 'parc'): 1, ('voyageur', 'parc', 'saint'): 1, ('parc', 'saint', 'maur'): 1})",True,2024-08-02 07:33:53,0.0751032669921141,
Réponse,2024-08-02 08:29:15, Le trafic est rétabli de Boissy-Saint-Léger vers Cergy-Le Haut • Poissy  (incident d'exploitation et malaise voyageur). #RERA,,1,0,2,3017,2024-08-04 11:33:07.850228,903974b7-8fd3-4c6b-a36e-aab046d06f28, le trafic est retabli de boissy saint leger vers cergy le haut poissy incident d exploitation et malaise voyageur rera, le trafic est retabli de  vers   incident d exploitation et malaise voyageur rera,"['trafic', 'retabli', 'incident', 'exploitation', 'malaise', 'voyageur']",trafic retabli incident exploitation malaise voyageur,"Counter({'trafic': 1, 'retabli': 1, 'incident': 1, 'exploitation': 1, 'malaise': 1, 'voyageur': 1})","Counter({('trafic', 'retabli'): 1, ('retabli', 'incident'): 1, ('incident', 'exploitation'): 1, ('exploitation', 'malaise'): 1, ('malaise', 'voyageur'): 1})","Counter({('trafic', 'retabli', 'incident'): 1, ('retabli', 'incident', 'exploitation'): 1, ('incident', 'exploitation', 'malaise'): 1, ('exploitation', 'malaise', 'voyageur'): 1})",True,2024-08-02 08:29:15,0.0994365263506794,
Normal,2024-08-02 07:01:39,Le train actuellement à Boissy-Saint-Léger et en direction de Cergy-Le Haut stationne en raison d'un incident nécessitant l'intervention des agents. #RERA,,5,1,6,5769,2024-08-04 11:33:15.073109,ad2eee47-2b4a-4df9-bb7f-80d65be14a14,le train actuellement a boissy saint leger et en direction de cergy le haut stationne en raison d un incident necessitant l intervention des agents rera,le train actuellement a  et en direction de  stationne en raison d un incident necessitant l intervention des agents rera,"['stationne', 'raison', 'incident', 'necessitant', 'intervention', 'agents']",stationne raison incident necessitant intervention agents,"Counter({'stationne': 1, 'raison': 1, 'incident': 1, 'necessitant': 1, 'intervention': 1, 'agents': 1})","Counter({('stationne', 'raison'): 1, ('raison', 'incident'): 1, ('incident', 'necessitant'): 1, ('necessitant', 'intervention'): 1, ('intervention', 'agents'): 1})","Counter({('stationne', 'raison', 'incident'): 1, ('raison', 'incident', 'necessitant'): 1, ('incident', 'necessitant', 'intervention'): 1, ('necessitant', 'intervention', 'agents'): 1})",True,2024-08-02 07:01:39,0.2080083203328133,agent
Réponse,2024-08-02 07:04:23, Le trafic est perturbé de Boissy-Saint-Léger vers Cergy-Le Haut en raison d'un incident d'exploitation à Boissy-Saint-Léger. #RERA,,2,1,2,3946,2024-08-04 11:33:26.085042,ad2eee47-2b4a-4df9-bb7f-80d65be14a14, le trafic est perturbe de boissy saint leger vers cergy le haut en raison d un incident d exploitation a boissy saint leger rera, le trafic est perturbe de  vers  en raison d un incident d exploitation a  rera,"['trafic', 'perturbe', 'raison', 'incident', 'exploitation']",trafic perturbe raison incident exploitation,"Counter({'trafic': 1, 'perturbe': 1, 'raison': 1, 'incident': 1, 'exploitation': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'raison'): 1, ('raison', 'incident'): 1, ('incident', 'exploitation'): 1})","Counter({('trafic', 'perturbe', 'raison'): 1, ('perturbe', 'raison', 'incident'): 1, ('raison', 'incident', 'exploitation'): 1})",True,2024-08-02 07:04:23,0.1267105930055752,
Normal,2024-08-01 16:41:05,Le train actuellement à Gare de Lyon et en direction de Boissy-Saint-Léger stationne en raison d'un bagage oublié dans un train. #RERA,,8,4,5,14962,2024-08-04 11:33:26.481584,e46b49dd-e4e0-4256-8a7f-c2b50cbe20ee,le train actuellement a gare de lyon et en direction de boissy saint leger stationne en raison d un bagage oublie dans un train rera,le train actuellement a  et en direction de  stationne en raison d un bagage oublie dans un train rera,"['stationne', 'raison', 'bagage', 'oublie']",stationne raison bagage oublie,"Counter({'stationne': 1, 'raison': 1, 'bagage': 1, 'oublie': 1})","Counter({('stationne', 'raison'): 1, ('raison', 'bagage'): 1, ('bagage', 'oublie'): 1})","Counter({('stationne', 'raison', 'bagage'): 1, ('raison', 'bagage', 'oublie'): 1})",True,2024-08-01 16:41:05,0.1136211736398877,bagage
Réponse,2024-08-01 16:44:57, Le trafic est perturbé sur l'ensemble de la ligne en raison d'un bagage oublié dans un train à Gare de Lyon. #RERA,,2,1,2,5449,2024-08-04 11:33:37.851194,e46b49dd-e4e0-4256-8a7f-c2b50cbe20ee, le trafic est perturbe sur l ensemble de la ligne en raison d un bagage oublie dans un train a gare de lyon rera, le trafic est perturbe sur l ensemble de la ligne en raison d un bagage oublie dans un train a  rera,"['trafic', 'perturbe', 'ensemble', 'ligne', 'raison', 'bagage', 'oublie']",trafic perturbe ensemble ligne raison bagage oublie,"Counter({'trafic': 1, 'perturbe': 1, 'ensemble': 1, 'ligne': 1, 'raison': 1, 'bagage': 1, 'oublie': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'ensemble'): 1, ('ensemble', 'ligne'): 1, ('ligne', 'raison'): 1, ('raison', 'bagage'): 1, ('bagage', 'oublie'): 1})","Counter({('trafic', 'perturbe', 'ensemble'): 1, ('perturbe', 'ensemble', 'ligne'): 1, ('ensemble', 'ligne', 'raison'): 1, ('ligne', 'raison', 'bagage'): 1, ('raison', 'bagage', 'oublie'): 1})",True,2024-08-01 16:44:57,0.0917599559552211,
Réponse,2024-08-01 16:50:41, Le trafic est interrompu entre Auber et Nation et est très perturbé sur le reste de la ligne en raison d'un bagage oublié à bord d'un train. Reprise estimée à 19:20. #RERA,,11,7,3,6741,2024-08-04 11:33:38.041471,e46b49dd-e4e0-4256-8a7f-c2b50cbe20ee, le trafic est interrompu entre auber et nation et est tres perturbe sur le reste de la ligne en raison d un bagage oublie a bord d un train reprise estimee a rera, le trafic est interrompu entre  et  et est tres perturbe sur le reste de la ligne en raison d un bagage oublie a bord d un train reprise estimee a rera,"['trafic', 'interrompu', 'entre', 'tres', 'perturbe', 'reste', 'ligne', 'raison', 'bagage', 'oublie', 'bord', 'reprise', 'estimee']",trafic interrompu entre tres perturbe reste ligne raison bagage oublie bord reprise estimee,"Counter({'trafic': 1, 'interrompu': 1, 'entre': 1, 'tres': 1, 'perturbe': 1, 'reste': 1, 'ligne': 1, 'raison': 1, 'bagage': 1, 'oublie': 1, 'bord': 1, 'reprise': 1, 'estimee': 1})","Counter({('trafic', 'interrompu'): 1, ('interrompu', 'entre'): 1, ('entre', 'tres'): 1, ('tres', 'perturbe'): 1, ('perturbe', 'reste'): 1, ('reste', 'ligne'): 1, ('ligne', 'raison'): 1, ('raison', 'bagage'): 1, ('bagage', 'oublie'): 1, ('oublie', 'bord'): 1, ('bord', 'reprise'): 1, ('reprise', 'estimee'): 1})","Counter({('trafic', 'interrompu', 'entre'): 1, ('interrompu', 'entre', 'tres'): 1, ('entre', 'tres', 'perturbe'): 1, ('tres', 'perturbe', 'reste'): 1, ('perturbe', 'reste', 'ligne'): 1, ('reste', 'ligne', 'raison'): 1, ('ligne', 'raison', 'bagage'): 1, ('raison', 'bagage', 'oublie'): 1, ('bagage', 'oublie', 'bord'): 1, ('oublie', 'bord', 'reprise'): 1, ('bord', 'reprise', 'estimee'): 1})",True,2024-08-01 16:50:41,0.3115264797507788,
Réponse,2024-08-01 17:06:12," Le trafic reprend progressivement entre Auber et Nation mais reste très perturbé sur l'ensemble de la ligne, en répercussion d'un bagage oublié à Gare de Lyon. #RERA",,5,0,3,5296,2024-08-04 11:33:38.211987,e46b49dd-e4e0-4256-8a7f-c2b50cbe20ee, le trafic reprend progressivement entre auber et nation mais reste tres perturbe sur l ensemble de la ligne en repercussion d un bagage oublie a gare de lyon rera, le trafic reprend progressivement entre  et  mais reste tres perturbe sur l ensemble de la ligne en repercussion d un bagage oublie a  rera,"['trafic', 'reprend', 'progressivement', 'entre', 'reste', 'tres', 'perturbe', 'ensemble', 'ligne', 'repercussion', 'bagage', 'oublie']",trafic reprend progressivement entre reste tres perturbe ensemble ligne repercussion bagage oublie,"Counter({'trafic': 1, 'reprend': 1, 'progressivement': 1, 'entre': 1, 'reste': 1, 'tres': 1, 'perturbe': 1, 'ensemble': 1, 'ligne': 1, 'repercussion': 1, 'bagage': 1, 'oublie': 1})","Counter({('trafic', 'reprend'): 1, ('reprend', 'progressivement'): 1, ('progressivement', 'entre'): 1, ('entre', 'reste'): 1, ('reste', 'tres'): 1, ('tres', 'perturbe'): 1, ('perturbe', 'ensemble'): 1, ('ensemble', 'ligne'): 1, ('ligne', 'repercussion'): 1, ('repercussion', 'bagage'): 1, ('bagage', 'oublie'): 1})","Counter({('trafic', 'reprend', 'progressivement'): 1, ('reprend', 'progressivement', 'entre'): 1, ('progressivement', 'entre', 'reste'): 1, ('entre', 'reste', 'tres'): 1, ('reste', 'tres', 'perturbe'): 1, ('tres', 'perturbe', 'ensemble'): 1, ('perturbe', 'ensemble', 'ligne'): 1, ('ensemble', 'ligne', 'repercussion'): 1, ('ligne', 'repercussion', 'bagage'): 1, ('repercussion', 'bagage', 'oublie'): 1})",True,2024-08-01 17:06:12,0.1510574018126888,
Réponse,2024-08-01 17:22:33," Le trafic est très perturbé sur l'ensemble de la ligne, en répercussion d'un bagage oublié à Gare de Lyon. #RERA",,3,0,2,8157,2024-08-04 11:33:38.386015,e46b49dd-e4e0-4256-8a7f-c2b50cbe20ee, le trafic est tres perturbe sur l ensemble de la ligne en repercussion d un bagage oublie a gare de lyon rera, le trafic est tres perturbe sur l ensemble de la ligne en repercussion d un bagage oublie a  rera,"['trafic', 'tres', 'perturbe', 'ensemble', 'ligne', 'repercussion', 'bagage', 'oublie']",trafic tres perturbe ensemble ligne repercussion bagage oublie,"Counter({'trafic': 1, 'tres': 1, 'perturbe': 1, 'ensemble': 1, 'ligne': 1, 'repercussion': 1, 'bagage': 1, 'oublie': 1})","Counter({('trafic', 'tres'): 1, ('tres', 'perturbe'): 1, ('perturbe', 'ensemble'): 1, ('ensemble', 'ligne'): 1, ('ligne', 'repercussion'): 1, ('repercussion', 'bagage'): 1, ('bagage', 'oublie'): 1})","Counter({('trafic', 'tres', 'perturbe'): 1, ('tres', 'perturbe', 'ensemble'): 1, ('perturbe', 'ensemble', 'ligne'): 1, ('ensemble', 'ligne', 'repercussion'): 1, ('ligne', 'repercussion', 'bagage'): 1, ('repercussion', 'bagage', 'oublie'): 1})",True,2024-08-01 17:22:33,0.0612970454824077,
Réponse,2024-08-01 19:04:32,Fin d'incident. Le trafic reprend normalement sur l'ensemble de la #RERA,,1,0,4,4885,2024-08-04 11:33:38.549491,e46b49dd-e4e0-4256-8a7f-c2b50cbe20ee,fin d incident le trafic reprend normalement sur l ensemble de la rera,fin d incident le trafic reprend normalement sur l ensemble de la rera,"['fin', 'incident', 'trafic', 'reprend', 'normalement', 'ensemble']",fin incident trafic reprend normalement ensemble,"Counter({'fin': 1, 'incident': 1, 'trafic': 1, 'reprend': 1, 'normalement': 1, 'ensemble': 1})","Counter({('fin', 'incident'): 1, ('incident', 'trafic'): 1, ('trafic', 'reprend'): 1, ('reprend', 'normalement'): 1, ('normalement', 'ensemble'): 1})","Counter({('fin', 'incident', 'trafic'): 1, ('incident', 'trafic', 'reprend'): 1, ('trafic', 'reprend', 'normalement'): 1, ('reprend', 'normalement', 'ensemble'): 1})",True,2024-08-01 19:04:32,0.1023541453428864,
Normal,2024-08-01 14:06:40,Le train actuellement à Torcy et en direction de Marne-la-Vallée–Chessy stationne en raison de l'intervention du conducteur. #RERA,,3,0,3,7527,2024-08-04 11:33:38.948874,6d9cc8e1-59f5-4564-aa6b-c68660bd2c0f,le train actuellement a torcy et en direction de marne la vallee chessy stationne en raison de l intervention du conducteur rera,le train actuellement a  et en direction de  stationne en raison de l intervention du conducteur rera,"['stationne', 'raison', 'intervention', 'conducteur']",stationne raison intervention conducteur,"Counter({'stationne': 1, 'raison': 1, 'intervention': 1, 'conducteur': 1})","Counter({('stationne', 'raison'): 1, ('raison', 'intervention'): 1, ('intervention', 'conducteur'): 1})","Counter({('stationne', 'raison', 'intervention'): 1, ('raison', 'intervention', 'conducteur'): 1})",True,2024-08-01 14:06:40,0.0797130330809087,conducteur
